매장명,상점번호,계정ID,조회월,날짜,광고지출,노출수,클릭수,주문수,주문금액,광고효과(%)
상상오리 부평점,14272499,csh9767,2025-10,10.22,98118,8547,138,24,958800,9.42배
상상오리 부평점,14272499,csh9767,2025-10,10.23,86031,7541,121,19,709200,7.85배
상상오리 부평점,14272499,csh9767,2025-10,10.24,79632,10671,112,17,709300,8.28배
상상오리 부평점,14272499,csh9767,2025-10,10.25,86742,15878,122,16,616400,6.75배
상상오리 부평점,14272499,csh9767,2025-10,10.26,136512,18685,192,26,1001000,7.02배
상상오리 부평점,14272499,csh9767,2025-10,10.27,22752,3880,32,5,189500,8.02배
상상오리 부평점,14272499,csh9767,2025-10,10.28,49059,7310,69,11,407000,7.82배
상상오리 부평점,14272499,csh9767,2025-10,10.29,83187,8496,117,20,756900,8.71배
상상오리 부평점,14272499,csh9767,2025-10,10.30,92430,8929,130,19,707300,7.33배
상상오리 부평점,14272499,csh9767,2025-10,10.31,90297,9645,127,24,940500,9.96배
상상오리 부평점,14272499,csh9767,2025-11,11.1,110916,15554,156,24,995900,8.55배
상상오리 부평점,14272499,csh9767,2025-11,11.2,141489,20520,199,35,1456300,9.79배
상상오리 부평점,14272499,csh9767,2025-11,11.3,82476,9557,116,23,884900,10.01배
상상오리 부평점,14272499,csh9767,2025-11,11.4,77499,7096,109,20,754000,9.12배
상상오리 부평점,14272499,csh9767,2025-11,11.5,66123,6282,93,18,721700,10.18배
상상오리 부평점,14272499,csh9767,2025-11,11.6,65412,5939,92,17,641200,9.09배
상상오리 부평점,14272499,csh9767,2025-11,11.7,68256,6418,96,20,783000,10.73배
상상오리 부평점,14272499,csh9767,2025-11,11.8,93141,11139,131,14,570500,5.71배
상상오리 부평점,14272499,csh9767,2025-11,11.9,102384,15470,144,18,777400,7.22배
상상오리 부평점,14272499,csh9767,2025-11,11.10,50481,4216,71,17,681200,12.67배
상상오리 부평점,14272499,csh9767,2025-11,11.11,64701,3878,91,20,784100,11.22배
상상오리 부평점,14272499,csh9767,2025-11,11.12,50481,3648,71,13,533500,9.52배
상상오리 부평점,14272499,csh9767,2025-11,11.13,41238,3253,58,14,525400,11.92배
상상오리 부평점,14272499,csh9767,2025-11,11.14,68256,3683,96,15,587100,8.03배
상상오리 부평점,14272499,csh9767,2025-11,11.15,73944,6367,104,18,672900,8.48배
상상오리 부평점,14272499,csh9767,2025-11,11.16,77499,6221,109,17,637600,7.67배
상상오리 부평점,14272499,csh9767,2025-11,11.17,54747,4078,77,8,306000,5.22배
상상오리 부평점,14272499,csh9767,2025-11,11.18,59724,4518,84,16,584200,9.01배
상상오리 부평점,14272499,csh9767,2025-11,11.19,61857,4911,87,8,338300,5.2배
상상오리 부평점,14272499,csh9767,2025-11,11.20,58302,3438,82,14,521300,8.42배
상상오리 부평점,14272499,csh9767,2025-11,11.21,51192,4690,72,13,543700,10.09배
상상오리 부평점,14272499,csh9767,2025-11,11.22,66123,6923,93,10,399500,5.42배
상상오리 부평점,14272499,csh9767,2025-11,11.23,73944,6733,104,9,340100,4.22배
상상오리 부평점,14272499,csh9767,2025-11,11.24,56169,4601,79,11,423400,7배
상상오리 부평점,14272499,csh9767,2025-11,11.25,61146,5642,86,17,658700,10.15배
상상오리 부평점,14272499,csh9767,2025-11,11.26,61857,4382,87,9,300000,4.4배
상상오리 부평점,14272499,csh9767,2025-11,11.27,60435,4452,85,14,567600,22.53배
상상오리 부평점,14272499,csh9767,2025-11,11.28,59013,6127,83,16,608400,9.66배
상상오리 부평점,14272499,csh9767,2025-11,11.29,90297,11003,127,17,667800,6.62배
상상오리 부평점,14272499,csh9767,2025-11,11.30,88875,10393,125,16,634700,6.71배
상상오리 부평점,14272499,csh9767,2025-12,12.1,73233,5854,103,17,662800,8.29배
상상오리 부평점,14272499,csh9767,2025-12,12.2,63990,4887,90,17,638200,8.87배
상상오리 부평점,14272499,csh9767,2025-12,12.3,62568,5422,88,13,517400,7.45배
상상오리 부평점,14272499,csh9767,2025-12,12.4,58302,4276,82,9,414000,6.29배
상상오리 부평점,14272499,csh9767,2025-12,12.5,81765,4922,115,15,592500,6.75배
상상오리 부평점,14272499,csh9767,2025-12,12.6,83898,7958,118,18,727300,8.08배
상상오리 부평점,14272499,csh9767,2025-12,12.7,71811,6302,101,16,622300,7.94배
상상오리 부평점,14272499,csh9767,2025-12,12.8,64701,3952,91,14,566400,8.05배
상상오리 부평점,14272499,csh9767,2025-12,12.9,60435,2271,85,19,698700,10.49배
상상오리 부평점,14272499,csh9767,2025-12,12.10,57591,2434,81,18,690100,10.96배
상상오리 부평점,14272499,csh9767,2025-12,12.11,54036,2263,76,14,512000,8.43배
상상오리 부평점,14272499,csh9767,2025-12,12.12,69678,2838,98,15,530200,6.8배
상상오리 부평점,14272499,csh9767,2025-12,12.13,81765,3770,115,19,696400,7.59배
상상오리 부평점,14272499,csh9767,2025-12,12.14,86031,3637,121,20,772100,7.98배
상상오리 부평점,14272499,csh9767,2025-12,12.15,73233,1878,103,24,876000,10.89배
상상오리 부평점,14272499,csh9767,2025-12,12.16,53325,2004,75,16,602200,10.27배
상상오리 부평점,14272499,csh9767,2025-12,12.17,53325,3529,75,17,654100,11.57배
상상오리 부평점,14272499,csh9767,2025-12,12.18,48348,2891,68,23,821200,15.62배
상상오리 부평점,14272499,csh9767,2025-12,12.19,48348,3704,68,11,412300,7.81배
상상오리 부평점,14272499,csh9767,2025-12,12.20,66834,4021,94,18,753300,10.59배
상상오리 부평점,14272499,csh9767,2025-12,12.21,68256,3597,96,23,969400,13.39배
상상오리 부평점,14272499,csh9767,2025-12,12.22,50481,2706,71,17,623600,11.27배
상상오리 부평점,14272499,csh9767,2025-12,12.23,56169,2937,79,15,510100,8.33배
상상오리 부평점,14272499,csh9767,2025-12,12.24,49770,1106,70,20,772500,14.17배
상상오리 부평점,14272499,csh9767,2025-12,12.25,59724,1384,84,16,682100,10.55배
상상오리 부평점,14272499,csh9767,2025-12,12.26,51903,2329,73,18,654200,11.54배
상상오리 부평점,14272499,csh9767,2025-12,12.27,49770,3972,70,11,411400,7.67배
상상오리 부평점,14272499,csh9767,2025-12,12.28,57591,4549,81,12,444400,7.06배
상상오리 부평점,14272499,csh9767,2025-12,12.29,56880,3863,80,15,580800,9.53배
상상오리 부평점,14272499,csh9767,2025-12,12.30,60435,4049,85,18,692400,10.49배
상상오리 부평점,14272499,csh9767,2025-12,12.31,85320,3862,120,24,945500,10.41배
상상오리 부평점,14272499,csh9767,2026-01,1.1,83187,6065,117,24,888200,10배
상상오리 부평점,14272499,csh9767,2026-01,1.2,93141,4889,131,24,917700,9.36배
상상오리 부평점,14272499,csh9767,2026-01,1.3,73944,3015,104,31,1194300,15.38배
상상오리 부평점,14272499,csh9767,2026-01,1.4,61146,2457,86,21,805700,12.52배
상상오리 부평점,14272499,csh9767,2026-01,1.5,59013,2132,83,22,854700,13.44배
상상오리 부평점,14272499,csh9767,2026-01,1.6,68967,2500,97,20,763200,10.15배
상상오리 부평점,14272499,csh9767,2026-01,1.7,56169,4654,79,14,520500,8.8배
상상오리 부평점,14272499,csh9767,2026-01,1.8,57591,1415,81,18,664800,11.09배
상상오리 부평점,14272499,csh9767,2026-01,1.9,59013,3146,83,17,580600,9.21배
상상오리 부평점,14272499,csh9767,2026-01,1.10,59013,3536,83,17,665900,10.79배
상상오리 부평점,14272499,csh9767,2026-01,1.11,66834,3411,94,20,706300,9.86배
상상오리 부평점,14272499,csh9767,2026-01,1.12,63990,2536,90,20,741400,10.93배
상상오리 부평점,14272499,csh9767,2026-01,1.13,68256,3233,96,23,812000,11.1배
상상오리 부평점,14272499,csh9767,2026-01,1.14,58302,3376,82,15,532000,8.46배
상상오리 부평점,14272499,csh9767,2026-01,1.15,56880,2733,80,14,508400,8.5배
상상오리 부평점,14272499,csh9767,2026-01,1.16,59013,2864,83,21,761400,12.19배
상상오리 부평점,14272499,csh9767,2026-01,1.17,43371,2719,61,19,662500,14.3배
상상오리 부평점,14272499,csh9767,2026-01,1.18,65412,2332,92,17,619100,8.92배
상상오리 부평점,14272499,csh9767,2026-01,1.19,66123,2899,93,20,710100,9.99배
상상오리 부평점,14272499,csh9767,2026-01,1.20,74655,3286,105,26,964700,12.11배
상상오리 부평점,14272499,csh9767,2026-01,1.21,76077,3257,107,24,864700,10.52배
상상오리 부평점,14272499,csh9767,2026-01,1.22,68967,4764,97,24,887000,12.09배
상상오리 부평점,14272499,csh9767,2026-01,1.23,56169,2724,79,17,679400,11.37배
상상오리 부평점,14272499,csh9767,2026-01,1.24,101673,2837,143,16,612100,5.52배
상상오리 부평점,14272499,csh9767,2026-01,1.25,66123,3949,93,14,542500,7.69배
상상오리 부평점,14272499,csh9767,2026-01,1.26,61857,2668,87,15,571300,8.79배
상상오리 부평점,14272499,csh9767,2026-01,1.27,60435,2606,85,13,475600,7.6배
상상오리 부평점,14272499,csh9767,2026-01,1.28,75366,3480,106,19,908300,12.01배
상상오리 부평점,14272499,csh9767,2026-01,1.29,66834,4890,94,14,520500,7.51배
상상오리 부평점,14272499,csh9767,2026-01,1.30,76788,3979,108,24,902700,11.42배
상상오리 부평점,14272499,csh9767,2026-01,1.31,73233,3280,103,18,694600,9.21배
상상오리 부평점,14272499,csh9767,2026-02,2.1,76788,3162,108,23,925900,11.79배
상상오리 부평점,14272499,csh9767,2026-02,2.2,63990,2995,90,14,536300,8.13배
상상오리 부평점,14272499,csh9767,2026-02,2.3,62568,3018,88,22,772300,11.76배
상상오리 부평점,14272499,csh9767,2026-02,2.4,63279,3008,89,20,788900,12.06배
상상오리 부평점,14272499,csh9767,2026-02,2.5,75366,6298,106,24,871200,11.24배
상상오리 부평점,14272499,csh9767,2026-02,2.6,86742,10446,122,20,748200,8.36배
상상오리 부평점,14272499,csh9767,2026-02,2.7,92430,11920,130,22,845100,8.89배
상상오리 부평점,14272499,csh9767,2026-02,2.8,94563,10091,133,29,1227700,12.54배
상상오리 부평점,14272499,csh9767,2026-02,2.9,79632,6207,112,12,431300,5.27배
상상오리 부평점,14272499,csh9767,2026-02,2.10,68967,4321,97,21,712700,9.82배
상상오리 부평점,14272499,csh9767,2026-02,2.11,59724,2050,84,14,504100,8.26배
상상오리 부평점,14272499,csh9767,2026-02,2.12,57591,1966,81,14,595500,9.94배
상상오리 부평점,14272499,csh9767,2026-02,2.13,56880,1843,80,16,578500,9.58배
상상오리 부평점,14272499,csh9767,2026-02,2.14,54747,2171,77,16,609300,10.8배
상상오리 부평점,14272499,csh9767,2026-02,2.15,48348,1967,68,12,477800,9.67배
상상오리 부평점,14272499,csh9767,2026-02,2.16,51903,1845,73,16,523000,9.45배
상상오리 부평점,14272499,csh9767,2026-02,2.17,65412,2294,92,11,406900,5.87배
상상오리 부평점,14272499,csh9767,2026-02,2.18,63279,2757,89,21,763200,11.43배
상상오리 부평점,14272499,csh9767,2026-02,2.19,59013,1878,83,15,531400,8.65배
상상오리 부평점,14272499,csh9767,2026-02,2.20,38394,2073,54,7,255000,6.47배
상상오리 부평점,14272499,csh9767,2026-02,2.21,54036,2093,76,14,537500,9.67배
상상오리 부평점,14272499,csh9767,2026-02,2.22,73233,2351,103,24,902900,11.74배
상상오리 부평점,14272499,csh9767,2026-02,2.23,0,0,0,0,0,0배
상상오리 부평점,14272499,csh9767,2026-02,2.24,0,0,0,0,0,0배
상상오리 부평점,14272499,csh9767,2026-02,2.25,0,0,0,0,0,0배
상상오리 부평점,14272499,csh9767,2026-02,2.26,0,0,0,0,0,0배
상상오리 부평점,14272499,csh9767,2026-02,2.27,0,0,0,0,0,0배
상상오리 부평점,14272499,csh9767,2026-02,2.28,0,0,0,0,0,0배
상상오리 분당정자점,14404531,yourim89,2025-09,9.1,32688,1371,48,9,328700,9.53배
상상오리 분당정자점,14404531,yourim89,2025-09,9.2,25197,634,37,5,296300,11.45배
상상오리 분당정자점,14404531,yourim89,2025-09,9.3,32688,633,48,15,561000,16.51배
상상오리 분당정자점,14404531,yourim89,2025-09,9.4,34050,1775,50,7,322000,9.29배
상상오리 분당정자점,14404531,yourim89,2025-09,9.5,42222,2163,62,4,127100,2.82배
상상오리 분당정자점,14404531,yourim89,2025-09,9.6,59247,3037,87,14,490000,7.89배
상상오리 분당정자점,14404531,yourim89,2025-09,9.7,57885,2950,85,13,515100,8.44배
상상오리 분당정자점,14404531,yourim89,2025-09,9.8,34050,1877,50,7,239800,6.97배
상상오리 분당정자점,14404531,yourim89,2025-09,9.9,25878,1557,38,6,184400,6.77배
상상오리 분당정자점,14404531,yourim89,2025-09,9.10,40179,1944,59,11,388900,9.31배
상상오리 분당정자점,14404531,yourim89,2025-09,9.11,38817,1651,57,9,366200,9.26배
상상오리 분당정자점,14404531,yourim89,2025-09,9.12,36774,1932,54,10,373600,9.82배
상상오리 분당정자점,14404531,yourim89,2025-09,9.13,57885,2853,85,15,581600,9.74배
상상오리 분당정자점,14404531,yourim89,2025-09,9.14,71505,2815,105,22,838700,11.46배
상상오리 분당정자점,14404531,yourim89,2025-09,9.15,40860,1792,60,9,355100,8.2배
상상오리 분당정자점,14404531,yourim89,2025-09,9.16,34731,1869,51,10,398000,10.87배
상상오리 분당정자점,14404531,yourim89,2025-09,9.17,34731,1938,51,7,243800,6.56배
상상오리 분당정자점,14404531,yourim89,2025-09,9.18,31326,1563,46,10,440900,13.6배
상상오리 분당정자점,14404531,yourim89,2025-09,9.19,40860,2188,60,13,433800,9.92배
상상오리 분당정자점,14404531,yourim89,2025-09,9.20,40179,2490,59,9,334600,6.73배
상상오리 분당정자점,14404531,yourim89,2025-09,9.21,64014,2361,94,20,826900,12.36배
상상오리 분당정자점,14404531,yourim89,2025-09,9.22,28602,1568,42,2,91800,3.28배
상상오리 분당정자점,14404531,yourim89,2025-09,9.23,35412,1593,52,9,400000,10.69배
상상오리 분당정자점,14404531,yourim89,2025-09,9.24,34731,1617,51,10,422900,11.54배
상상오리 분당정자점,14404531,yourim89,2025-09,9.25,38136,1775,56,11,460400,11.33배
상상오리 분당정자점,14404531,yourim89,2025-09,9.26,40179,1922,59,8,289200,6.69배
상상오리 분당정자점,14404531,yourim89,2025-09,9.27,56523,2592,83,10,373500,6.08배
상상오리 분당정자점,14404531,yourim89,2025-09,9.28,59928,2950,88,15,590400,9.28배
상상오리 분당정자점,14404531,yourim89,2025-09,9.29,40860,2719,60,11,449900,10.47배
상상오리 분당정자점,14404531,yourim89,2025-09,9.30,40860,2934,60,10,399500,8.72배
상상오리 분당정자점,14404531,yourim89,2025-10,10.1,39498,2819,58,8,308200,7.31배
상상오리 분당정자점,14404531,yourim89,2025-10,10.2,42903,2494,63,6,276800,6.03배
상상오리 분당정자점,14404531,yourim89,2025-10,10.3,46989,3068,69,9,350100,7.07배
상상오리 분당정자점,14404531,yourim89,2025-10,10.4,22473,2541,33,9,326100,13.48배
상상오리 분당정자점,14404531,yourim89,2025-10,10.5,45627,3574,67,8,289700,5.82배
상상오리 분당정자점,14404531,yourim89,2025-10,10.6,98064,8512,144,15,617500,5.81배
상상오리 분당정자점,14404531,yourim89,2025-10,10.7,64695,5958,95,15,537000,7.94배
상상오리 분당정자점,14404531,yourim89,2025-10,10.8,38136,3217,56,8,310700,7.52배
상상오리 분당정자점,14404531,yourim89,2025-10,10.9,41541,3470,61,9,403000,8.88배
상상오리 분당정자점,14404531,yourim89,2025-10,10.10,17706,1675,26,1,45900,2.42배
상상오리 분당정자점,14404531,yourim89,2025-10,10.11,46989,4189,69,8,318200,6.44배
상상오리 분당정자점,14404531,yourim89,2025-10,10.12,42222,4555,62,10,411500,9.04배
상상오리 분당정자점,14404531,yourim89,2025-10,10.13,52437,3132,77,16,732800,13.31배
상상오리 분당정자점,14404531,yourim89,2025-10,10.14,48351,2840,71,15,558500,10.76배
상상오리 분당정자점,14404531,yourim89,2025-10,10.15,44265,2304,65,8,312200,6.67배
상상오리 분당정자점,14404531,yourim89,2025-10,10.16,34050,2365,50,10,434900,12.1배
상상오리 분당정자점,14404531,yourim89,2025-10,10.17,40179,2652,59,13,485200,11.39배
상상오리 분당정자점,14404531,yourim89,2025-10,10.18,49713,3716,73,11,508800,9.73배
상상오리 분당정자점,14404531,yourim89,2025-10,10.19,53799,3914,79,7,284300,5.03배
상상오리 분당정자점,14404531,yourim89,2025-10,10.20,35412,2938,52,9,333600,8.49배
상상오리 분당정자점,14404531,yourim89,2025-10,10.21,36093,2497,53,9,359100,9.51배
상상오리 분당정자점,14404531,yourim89,2025-10,10.22,42222,2735,62,10,502800,11.56배
상상오리 분당정자점,14404531,yourim89,2025-10,10.23,42222,2876,62,12,487300,11배
상상오리 분당정자점,14404531,yourim89,2025-10,10.24,44265,3120,65,10,435400,9.39배
상상오리 분당정자점,14404531,yourim89,2025-10,10.25,44265,4455,65,17,635300,13.6배
상상오리 분당정자점,14404531,yourim89,2025-10,10.26,55161,4424,81,11,422400,7.28배
상상오리 분당정자점,14404531,yourim89,2025-10,10.27,42222,2796,62,11,472800,10.79배
상상오리 분당정자점,14404531,yourim89,2025-10,10.28,42222,2611,62,6,218400,4.96배
상상오리 분당정자점,14404531,yourim89,2025-10,10.29,30645,2746,45,7,263300,8.24배
상상오리 분당정자점,14404531,yourim89,2025-10,10.30,31326,2243,46,13,569100,17.38배
상상오리 분당정자점,14404531,yourim89,2025-10,10.31,29283,3052,43,14,584600,18.95배
상상오리 분당정자점,14404531,yourim89,2025-11,11.1,51756,3751,76,14,548500,10.18배
상상오리 분당정자점,14404531,yourim89,2025-11,11.2,61290,3679,90,8,303700,4.52배
상상오리 분당정자점,14404531,yourim89,2025-11,11.3,29964,1925,44,11,486300,15.13배
상상오리 분당정자점,14404531,yourim89,2025-11,11.4,36093,2171,53,9,416500,10.86배
상상오리 분당정자점,14404531,yourim89,2025-11,11.5,30645,1988,45,11,468800,14.33배
상상오리 분당정자점,14404531,yourim89,2025-11,11.6,26559,1942,39,10,511900,17.99배
상상오리 분당정자점,14404531,yourim89,2025-11,11.7,31326,2585,46,10,377500,11.4배
상상오리 분당정자점,14404531,yourim89,2025-11,11.8,48351,5790,71,17,625000,11.68배
상상오리 분당정자점,14404531,yourim89,2025-11,11.9,58566,5527,86,12,448900,7.05배
상상오리 분당정자점,14404531,yourim89,2025-11,11.10,25197,3047,37,5,165600,5.82배
상상오리 분당정자점,14404531,yourim89,2025-11,11.11,30645,2703,45,7,226200,6.24배
상상오리 분당정자점,14404531,yourim89,2025-11,11.12,23154,2706,34,4,152300,4.98배
상상오리 분당정자점,14404531,yourim89,2025-11,11.13,26559,2547,39,8,287100,9.76배
상상오리 분당정자점,14404531,yourim89,2025-11,11.14,29283,2843,43,14,681300,21.78배
상상오리 분당정자점,14404531,yourim89,2025-11,11.15,38817,4734,57,15,537100,12.42배
상상오리 분당정자점,14404531,yourim89,2025-11,11.16,40179,6605,59,7,299400,6.51배
상상오리 분당정자점,14404531,yourim89,2025-11,11.17,19749,2249,29,8,327800,14.51배
상상오리 분당정자점,14404531,yourim89,2025-11,11.18,37455,2282,55,15,542700,12.1배
상상오리 분당정자점,14404531,yourim89,2025-11,11.19,36774,2124,54,13,448400,10.35배
상상오리 분당정자점,14404531,yourim89,2025-11,11.20,33369,2073,49,14,547700,14.92배
상상오리 분당정자점,14404531,yourim89,2025-11,11.21,26559,2046,39,9,340800,11.1배
상상오리 분당정자점,14404531,yourim89,2025-11,11.22,50394,2511,74,16,556300,9.23배
상상오리 분당정자점,14404531,yourim89,2025-11,11.23,38136,2779,56,11,361100,8.11배
상상오리 분당정자점,14404531,yourim89,2025-11,11.24,28602,1538,42,9,278200,8.12배
상상오리 분당정자점,14404531,yourim89,2025-11,11.25,32688,1382,48,12,461600,12.44배
상상오리 분당정자점,14404531,yourim89,2025-11,11.26,24516,1291,36,12,394600,13.69배
상상오리 분당정자점,14404531,yourim89,2025-11,11.27,28602,1444,42,6,266900,8.56배
상상오리 분당정자점,14404531,yourim89,2025-11,11.28,34050,1544,50,14,528300,13.66배
상상오리 분당정자점,14404531,yourim89,2025-11,11.29,31326,1984,46,9,380300,10.32배
